date,price
Jan 2010,1.4950745874
Feb 2010,0.830596993
Mar 2010,1.3289551888
Apr 2010,1.9934327831999998
May 2010,1.3289551888
Jun 2010,1.3289551888
Jul 2010,1.661193986
Aug 2010,0.9967163915999999
Sep 2010,1.1628357902000002
Oct 2010,1.3289551888
Nov 2010,1.9934327831999998
Dec 2010,1.1628357902000002
Jan 2011,1.46700731115
Feb 2011,0.8150040617500001
Mar 2011,1.3040064988
Apr 2011,1.9560097482
May 2011,1.3040064988
Jun 2011,1.3040064988
Jul 2011,1.6300081235000001
Aug 2011,0.9780048741
Sep 2011,1.1410056864500002
Oct 2011,1.3040064988
Nov 2011,1.9560097482
Dec 2011,1.1410056864500002
Jan 2012,1.418591547
Feb 2012,0.7881064150000001
Mar 2012,1.260970264
Apr 2012,1.891455396
May 2012,1.260970264
Jun 2012,1.260970264
Jul 2012,1.5762128300000002
Aug 2012,0.945727698
Sep 2012,1.1033489810000001
Oct 2012,1.260970264
Nov 2012,1.891455396
Dec 2012,1.1033489810000001
Jan 2013,1.4377340115
Feb 2013,0.7987411175000001
Mar 2013,1.277985788
Apr 2013,1.9169786819999999
May 2013,1.277985788
Jun 2013,1.277985788
Jul 2013,1.5974822350000002
Aug 2013,0.9584893409999999
Sep 2013,1.1182375645000002
Oct 2013,1.277985788
Nov 2013,1.9169786819999999
Dec 2013,1.1182375645000002
Jan 2014,1.4350871898
Feb 2014,0.7972706610000001
Mar 2014,1.2756330576000001
Apr 2014,1.9134495864
May 2014,1.2756330576000001
Jun 2014,1.2756330576000001
Jul 2014,1.5945413220000002
Aug 2014,0.9567247932
Sep 2014,1.1161789254
Oct 2014,1.2756330576000001
Nov 2014,1.9134495864
Dec 2014,1.1161789254
Jan 2015,1.40438792565
Feb 2015,0.78021551425
Mar 2015,1.2483448228
Apr 2015,1.8725172342
May 2015,1.2483448228
Jun 2015,1.2483448228
Jul 2015,1.5604310285
Aug 2015,0.9362586171
Sep 2015,1.09230171995
Oct 2015,1.2483448228
Nov 2015,1.8725172342
Dec 2015,1.09230171995
Jan 2016,1.37567191095
Feb 2016,0.7642621727500001
Mar 2016,1.2228194764
Apr 2016,1.8342292145999999
May 2016,1.2228194764
Jun 2016,1.2228194764
Jul 2016,1.5285243455000002
Aug 2016,0.9171146072999999
Sep 2016,1.06996704185
Oct 2016,1.2228194764
Nov 2016,1.8342292145999999
Dec 2016,1.06996704185
Jan 2017,1.3665524359499999
Feb 2017,0.75919579775
Mar 2017,1.2147132764
Apr 2017,1.8220699146
May 2017,1.2147132764
Jun 2017,1.2147132764
Jul 2017,1.5183915955
Aug 2017,0.9110349573
Sep 2017,1.06287411685
Oct 2017,1.2147132764
Nov 2017,1.8220699146
Dec 2017,1.06287411685
Jan 2018,1.38929070105
Feb 2018,0.77182816725
Mar 2018,1.2349250676
Apr 2018,1.8523876013999998
May 2018,1.2349250676
Jun 2018,1.2349250676
Jul 2018,1.5436563345
Aug 2018,0.9261938006999999
Sep 2018,1.08055943415
Oct 2018,1.2349250676
Nov 2018,1.8523876013999998
Dec 2018,1.08055943415
Jan 2019,1.3546810548
Feb 2019,0.752600586
Mar 2019,1.2041609376
Apr 2019,1.8062414063999999
May 2019,1.2041609376
Jun 2019,1.2041609376
Jul 2019,1.505201172
Aug 2019,0.9031207031999999
Sep 2019,1.0536408204
Oct 2019,1.2041609376
Nov 2019,1.8062414063999999
Dec 2019,1.0536408204
