id,title,release_year,runtime,genres,production_country,imdb_score,imdb_votes
tm678022,The Prom,2020,130,"['comedy', 'drama', 'music', 'romance']",['US'],5.9,26197.0
tm821143,Ma Rainey's Black Bottom,2020,94,"['drama', 'music']",['US'],6.9,50988.0
tm433462,We Summon the Darkness,2020,91,"['thriller', 'horror', 'comedy', 'music']",['US'],5.2,10483.0
tm447788,Fyre,2019,98,"['documentation', 'crime', 'music']",['US'],7.2,45728.0
tm453099,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,2019,142,"['documentation', 'music', 'history']",['US'],7.6,6730.0
tm919864,The Disciple,2020,128,"['drama', 'music']",['IN'],7.1,2567.0
tm845415,Miss Americana,2020,85,"['music', 'documentation']",['US'],7.4,19482.0
tm822246,The Forty-Year-Old Version,2020,123,"['comedy', 'drama', 'music']",['US'],7.2,5003.0
tm822907,Patsy & Loretta,2019,88,"['music', 'drama']",['US'],6.8,1062.0
tm493175,ZZ Top: That Little Ol' Band from Texas,2019,91,"['music', 'documentation']",['GB'],7.5,1732.0
tm446625,Miles Davis: Birth of the Cool,2019,116,"['documentation', 'music']",['US'],7.4,1771.0
tm938793,I Am Woman,2020,116,"['drama', 'music', 'romance', 'history']",['AU'],6.5,2296.0
tm826563,A Cinderella Story: Christmas Wish,2019,93,"['music', 'romance', 'fantasy', 'comedy']",['US'],5.3,
tm848995,Jingle Jangle: A Christmas Journey,2020,122,"['fantasy', 'music', 'family']",['US'],6.4,18374.0
tm470836,The Show Must Go On: The Queen + Adam Lambert Story,2019,81,"['music', 'documentation']",['US'],7.8,1979.0
tm467467,Homecoming: A Film by Beyoncé,2019,137,"['documentation', 'music']",['US'],7.5,7085.0
tm889018,Nobody Knows I'm Here,2020,91,"['drama', 'music']",['CL'],6.5,4148.0
tm847629,Dolly Parton: Here I Am,2019,89,"['documentation', 'music']",['GB'],7.3,1502.0
tm916997,Work It,2020,93,"['comedy', 'music']",['US'],6.1,13242.0
tm461159,Trouble,2019,88,"['action', 'family', 'comedy', 'music', 'animation']",['CA'],5.8,3281.0
tm457856,ReMastered: The Two Killings of Sam Cooke,2019,74,"['documentation', 'music']",[],7.2,2269.0
tm931330,BLACKPINK: Light Up the Sky,2020,79,"['documentation', 'music']",['US'],7.3,6427.0
tm470378,ReMastered: Devil at the Crossroads,2019,48,"['documentation', 'music']",['US'],7.0,2748.0
tm884581,Rich in Love,2020,104,"['comedy', 'romance', 'music']",['BR'],6.0,2687.0
tm421560,Let's Dance,2019,109,"['drama', 'comedy', 'music', 'family']","['BE', 'FR']",5.9,1412.0
tm675171,The Black Godfather,2019,118,"['documentation', 'music']",['US'],7.4,1363.0
tm944331,Shawn Mendes: In Wonder,2020,83,"['documentation', 'music']",['US'],6.4,2049.0
tm817542,Hikaru Utada Laughter in the Dark Tour 2018,2019,141,"['music', 'documentation', 'comedy']",['JP'],8.2,92.0
tm483420,Ella Fitzgerald: Just One of Those Things,2019,89,"['documentation', 'music']",['GB'],6.9,447.0
tm814894,Parchís: the Documentary,2019,105,"['documentation', 'music']",['ES'],6.8,542.0
tm452440,Cinderela Pop,2019,94,"['romance', 'comedy', 'family', 'music']",['BR'],4.5,1061.0
tm982100,"ariana grande: excuse me, i love you",2020,97,"['documentation', 'music']",['US'],6.3,2591.0
tm845850,Out of the Clear Blue Sky,2019,112,"['drama', 'music', 'comedy', 'romance']","['MX', 'US']",6.5,1447.0
tm464527,ReMastered: The Miami Showband Massacre,2019,70,"['documentation', 'crime', 'music']",[],7.0,1400.0
tm937044,Bigflo & Oli: Hip Hop Frenzy,2020,100,"['documentation', 'music']",['FR'],6.7,122.0
tm827640,Travis Scott: Look Mom I Can Fly,2019,85,"['documentation', 'music']",['US'],6.3,4629.0
tm975765,Emicida: AmarElo - It's All for Yesterday,2020,89,"['music', 'documentation']",['BR'],8.5,1510.0
tm977782,Shawn Mendes: Live in Concert,2020,87,"['music', 'documentation']",['CA'],7.1,327.0
tm977952,Fierce,2020,118,"['comedy', 'music']",['PL'],5.5,1234.0
tm938227,Dolly Parton's Christmas on the Square,2020,98,"['comedy', 'music', 'family']",['US'],5.2,2686.0
tm832684,Los Tigres del Norte at Folsom Prison,2019,64,"['documentation', 'music']",['US'],7.0,174.0
tm822596,Into the Beat,2020,102,"['music', 'romance', 'drama', 'european']",['DE'],5.3,1345.0
tm540277,Nasha Natasha,2020,83,"['documentation', 'music']",['UY'],6.3,305.0
tm474263,Still Laugh-In: The Stars Celebrate,2019,60,"['comedy', 'music']",[],5.2,590.0
tm473647,ReMastered: The Lion's Share,2019,84,"['music', 'documentation']",['US'],6.9,637.0
tm907704,Dark City Beneath the Beat,2020,65,"['documentation', 'music']",['US'],6.6,141.0
tm484173,Bhangra Paa Le,2020,131,"['music', 'comedy', 'drama']",['IN'],6.2,361.0
tm830151,One Day We'll Talk About Today,2020,121,"['drama', 'family', 'music', 'documentation']",['ID'],7.4,1155.0
tm1026240,Perfume Imaginary Museum “Time Warp”,2020,53,['music'],['JP'],6.5,24.0
tm373655,Sarvam Thaala Mayam,2019,133,"['drama', 'music']",['IN'],7.6,1231.0
tm843345,Pinkfong & Baby Shark's Space Adventure,2019,66,"['animation', 'family', 'music', 'fantasy']","['KR', 'US']",5.1,74.0
tm901961,One Take,2020,85,"['documentation', 'music', 'drama']",['DE'],5.9,52.0
tm893510,What are the Odds?,2019,92,"['drama', 'documentation', 'music']",['IN'],5.2,840.0
tm907872,Sky Tour: The Movie,2020,94,"['music', 'documentation']",[],5.5,1041.0
tm507191,Mayday Life,2019,112,"['music', 'documentation']",['TW'],6.7,129.0
tm929614,GIMS: On the Record,2020,96,"['music', 'documentation']",['FR'],6.8,209.0
tm842976,Go! The Unforgettable Party,2019,60,"['music', 'family']",['AR'],5.1,144.0
tm452578,Miranda Sings Live... Your Welcome,2019,61,"['comedy', 'music']",['US'],5.4,424.0
tm305129,Sing 2,2021,110,"['comedy', 'family', 'fantasy', 'music', 'drama', 'animation']",['US'],7.4,58423.0
tm1075698,Metal Lords,2022,97,"['music', 'comedy', 'drama']",['US'],6.7,24672.0
tm1195971,Jennifer Lopez:  Halftime,2022,95,"['music', 'documentation']",['US'],6.5,3980.0
tm1001097,Beauty,2022,95,"['drama', 'music', 'romance']",['US'],3.9,492.0
tm1038686,Bo Burnham: Inside,2021,87,"['comedy', 'drama', 'music', 'reality']",['US'],8.7,44074.0
tm983723,The Sparks Brothers,2021,140,"['documentation', 'music', 'comedy', 'history']","['GB', 'US']",7.8,4663.0
tm841825,My Little Pony: A New Generation,2021,91,"['music', 'action', 'animation', 'family', 'fantasy', 'comedy', 'drama', 'scifi']","['IE', 'US', 'CA']",6.8,3657.0
tm1082974,Count Me In,2021,81,"['documentation', 'music']",[],6.8,1805.0
tm977704,Robin Robin,2021,30,"['animation', 'action', 'family', 'music', 'comedy']",['GB'],7.2,1533.0
tm1018427,Moxie,2021,111,"['music', 'comedy', 'drama']",['US'],6.7,24720.0
tm1066826,Diana: The Musical,2021,117,"['history', 'music', 'romance', 'drama']",['US'],4.2,1266.0
tm1144897,My Father's Violin,2022,112,"['drama', 'music']",['TR'],6.4,3216.0
tm1104532,Britney vs. Spears,2021,93,"['documentation', 'music']",['US'],6.4,6924.0
tm319224,The Loud House Movie,2021,83,"['comedy', 'action', 'family', 'animation', 'fantasy', 'drama', 'music', 'thriller']",['US'],6.1,2027.0
tm1207096,Snoop Dogg's F*cn Around Comedy Special,2022,67,"['documentation', 'comedy', 'music']",[],5.2,371.0
tm876608,Sounds Like Love,2021,110,"['comedy', 'music', 'romance', 'drama']",['ES'],5.4,2135.0
tm1001108,Biggie: I Got a Story to Tell,2021,97,"['documentation', 'music']",['US'],6.8,5028.0
tm1130995,Jonas Brothers Family Roast,2021,68,"['comedy', 'music']",['US'],5.2,1647.0
tm1080406,"Barbie: Big City, Big Dreams",2021,62,"['animation', 'music', 'family']",['US'],5.7,305.0
tm1178876,Battle: Freestyle,2022,88,"['drama', 'music', 'romance']",['NO'],4.3,382.0
tm1031186,Heroes: Silence and Rock & Roll,2021,94,"['documentation', 'music']",['ES'],7.5,668.0
tm1107848,Making Malinche: A Documentary by Nacho Cano,2021,89,"['documentation', 'music']",[],5.1,34.0
tm1101878,Honey Girls,2021,90,"['family', 'music', 'comedy']",['US'],4.7,173.0
tm1068692,Emicida AmarElo Live in Sao Paulo,2021,99,"['documentation', 'music']",['BR'],7.6,44.0
tm989502,Wish You,2021,101,"['drama', 'romance', 'music']",['KR'],6.4,900.0
tm1092075,Forever Rich,2021,90,"['crime', 'comedy', 'drama', 'music', 'thriller']",['NL'],5.5,1025.0
tm1024535,The Guardian,2021,127,"['drama', 'horror', 'music', 'thriller', 'crime']",['VN'],5.7,347.0
tm1029279,Dolly Parton: A MusiCares Tribute,2021,55,"['music', 'documentation']",['US'],6.6,234.0
tm1146635,Daiki Tsuneta: Tokyo Chaotic,2021,89,"['documentation', 'music']",['JP'],7.5,19.0
tm1120766,Angèle,2021,84,"['documentation', 'music']","['FR', 'BE']",7.0,518.0
tm1160938,Adam by Eve: A Live in Animation,2022,58,"['drama', 'animation', 'music']",['JP'],6.1,378.0
tm1046969,Myriam Fares: The Journey,2021,72,"['documentation', 'music']",['LB'],2.3,167.0
tm1110212,Little Big Mouth,2021,94,"['comedy', 'music', 'romance']",['ZA'],3.9,178.0
