id,title,release_year,runtime,genres,production_country,imdb_score,imdb_votes
tm850723,Altered Carbon: Resleeved,2020,75,"['scifi', 'animation', 'crime', 'drama', 'thriller', 'action']",['JP'],6.5,6127.0
tm524282,Invader ZIM: Enter the Florpus,2019,71,"['drama', 'animation', 'action', 'family', 'fantasy', 'comedy', 'scifi', 'thriller', 'horror']",['US'],7.4,5796.0
tm816038,Violet Evergarden: Eternity and the Auto Memories Doll,2019,90,"['family', 'animation', 'drama', 'fantasy']",['JP'],7.4,4692.0
tm897732,Bigfoot Family,2020,97,"['animation', 'family']","['BE', 'FR']",5.8,2723.0
tm977997,Captain Underpants: Mega Blissmas,2020,46,"['animation', 'comedy', 'family']",['US'],5.2,160.0
tm853113,Thomas & Friends: Marvelous Machinery,2020,59,"['fantasy', 'animation', 'action', 'family']",[],6.1,16.0
tm827304,LEGO Marvel Spider-Man: Vexed by Venom,2019,21,"['animation', 'action', 'comedy', 'family']",['US'],5.6,311.0
tm467848,NiNoKuni,2019,106,"['family', 'fantasy', 'romance', 'animation', 'action']",['JP'],6.1,3338.0
tm846166,Pets United,2019,89,"['comedy', 'animation']","['CN', 'DE', 'GB']",3.7,2754.0
tm461159,Trouble,2019,88,"['action', 'family', 'comedy', 'music', 'animation']",['CA'],5.8,3281.0
tm305433,Rocko's Modern Life: Static Cling,2019,45,"['animation', 'comedy', 'family', 'fantasy', 'scifi', 'action']",['US'],6.9,3865.0
tm518467,Dragon Rider,2020,91,"['animation', 'comedy', 'family', 'fantasy', 'action', 'european']","['ES', 'BE', 'DE']",5.6,1597.0
tm941382,Stand by Me Doraemon 2,2020,96,"['scifi', 'animation', 'comedy', 'drama', 'family', 'fantasy']",['JP'],7.5,3791.0
tm823302,Alice Júnior,2019,90,"['romance', 'comedy', 'drama', 'animation']",['BR'],6.8,541.0
tm413558,Funan,2019,82,"['drama', 'history', 'war', 'animation', 'european']","['FR', 'LU', 'BE', 'KH']",6.8,935.0
tm917325,Dragons: Rescue Riders: Secrets of the Songwing,2020,45,"['animation', 'action', 'comedy', 'family', 'fantasy']",['US'],5.0,181.0
tm919082,Octonauts and the Caves of Sac Actun,2020,72,"['family', 'animation', 'comedy']",['GB'],6.2,181.0
tm910999,Xico's Journey,2020,85,"['family', 'fantasy', 'animation']",['MX'],5.1,544.0
tm945825,Bobbleheads: The Movie,2020,82,"['animation', 'family']",['US'],2.3,366.0
tm945435,Octonauts and the Great Barrier Reef,2020,47,"['animation', 'action', 'comedy', 'family']",['XX'],6.5,141.0
tm466832,Dragon Quest: Your Story,2019,102,"['action', 'fantasy', 'animation', 'family', 'comedy']",['JP'],6.5,2831.0
tm677746,Bombay Rose,2019,97,"['drama', 'romance', 'animation']","['FR', 'IN', 'QA']",6.2,608.0
tm849937,Jungle Beat: The Movie,2020,84,"['family', 'animation', 'scifi', 'comedy', 'fantasy']",['MU'],5.4,1029.0
tm835512,The Spooky Tale of Captain Underpants Hack-a-Ween,2019,45,"['action', 'comedy', 'family', 'animation']",['US'],5.9,208.0
tm912327,The Larva Island Movie,2020,89,"['animation', 'family', 'comedy']",['KR'],5.1,655.0
tm943771,Angela's Christmas Wish,2020,47,"['animation', 'family', 'comedy', 'drama']","['US', 'IE']",7.1,1451.0
tm918960,The Magic School Bus Rides Again: Kids in Space,2020,45,"['action', 'family', 'animation', 'comedy', 'scifi']",['CA'],6.1,86.0
tm984018,Cops and Robbers,2020,8,['animation'],['US'],6.9,
tm878995,Dragons: Rescue Riders: Hunt for the Golden Dragon,2020,46,"['animation', 'action', 'comedy', 'family', 'fantasy']",['US'],5.1,155.0
tm927033,True: Friendship Day,2020,23,"['animation', 'family']",['CA'],6.9,23.0
tm845607,Spirit Riding Free: Spirit of Christmas,2019,45,"['animation', 'family', 'action', 'comedy', 'drama']",['US'],5.2,124.0
tm918962,Fearless,2020,89,"['animation', 'family', 'scifi', 'documentation', 'comedy']",['CA'],4.9,1735.0
tm848444,Masameer: The Movie,2020,112,"['animation', 'comedy', 'action', 'drama']",['SA'],5.9,2274.0
tm834653,The Knight and the Princess,2019,97,"['comedy', 'family', 'fantasy', 'history', 'animation', 'action']","['EG', 'SA']",5.5,394.0
tm938333,A Go! Go! Cory Carson Halloween,2020,21,"['animation', 'family', 'horror']",[],6.4,51.0
tm977184,A Go! Go! Cory Carson Christmas,2020,21,"['animation', 'family']",['US'],6.1,50.0
tm982018,A Trash Truck Christmas,2020,28,"['action', 'family', 'animation', 'comedy']",['US'],5.5,214.0
tm835414,Sitara,2019,128,"['drama', 'animation']",['IN'],8.0,5.0
tm468824,Super Monsters Furever Friends,2019,58,"['fantasy', 'animation']",[],5.7,70.0
tm844201,Super Monsters Save Christmas,2019,24,"['family', 'animation', 'fantasy']",['US'],4.8,57.0
tm935941,Horrid Henry's Gross Day Out,2020,61,"['family', 'animation', 'action', 'comedy']",['GB'],5.9,47.0
tm981956,Spirit Riding Free: Ride Along Adventure,2020,22,"['animation', 'comedy', 'action', 'family', 'western', 'drama']",['US'],6.1,61.0
tm825934,Super Monsters Back to School,2019,23,['animation'],"['US', 'CA']",6.2,29.0
tm843345,Pinkfong & Baby Shark's Space Adventure,2019,66,"['animation', 'family', 'music', 'fantasy']","['KR', 'US']",5.1,74.0
tm976797,Fukrey Boyzzz: Space Mein Fukrapanti,2020,74,"['animation', 'comedy', 'family']",[],7.8,14.0
tm836501,Super Monsters: Vida's First Halloween,2019,24,"['comedy', 'animation']",[],5.9,37.0
tm980439,Chico Bon Bon and the Very Berry Holiday,2020,25,"['animation', 'family']",[],5.7,39.0
tm981675,Super Monsters: Santa's Super Monster Helpers,2020,24,"['animation', 'family']",['US'],4.5,25.0
tm305129,Sing 2,2021,110,"['comedy', 'family', 'fantasy', 'music', 'drama', 'animation']",['US'],7.4,58423.0
tm1067148,The Sea Beast,2022,115,"['comedy', 'family', 'fantasy', 'scifi', 'animation']",['US'],7.1,18852.0
tm852172,Apollo 10½:  A Space Age Childhood,2022,98,"['animation', 'scifi', 'action', 'comedy', 'romance', 'family', 'horror', 'drama']","['NL', 'US']",7.3,6681.0
tm370144,The Mitchells vs. the Machines,2021,109,"['comedy', 'family', 'scifi', 'animation']",['US'],7.6,103825.0
tm1137051,Bubble,2022,101,"['scifi', 'fantasy', 'romance', 'sport', 'thriller', 'animation', 'action', 'drama']",['JP'],6.3,4597.0
tm1094217,Chickenhare and the Hamster of Darkness,2022,91,"['animation', 'comedy', 'family', 'romance', 'fantasy']","['BE', 'FR']",6.3,1303.0
tm1020851,Back to the Outback,2021,95,"['animation', 'comedy', 'family']","['AU', 'US']",6.5,7896.0
tm413169,Peter Rabbit 2: The Runaway,2021,93,"['fantasy', 'action', 'family', 'comedy', 'animation', 'crime', 'drama']","['AU', 'US']",6.2,11233.0
tm314863,Vivo,2021,103,"['family', 'comedy', 'animation', 'drama']",['US'],6.7,18238.0
tm841825,My Little Pony: A New Generation,2021,91,"['music', 'action', 'animation', 'family', 'fantasy', 'comedy', 'drama', 'scifi']","['IE', 'US', 'CA']",6.8,3657.0
tm1003034,The Witcher: Nightmare of the Wolf,2021,83,"['action', 'drama', 'fantasy', 'scifi', 'animation']","['US', 'PL', 'KR']",7.2,42484.0
tm897466,The Summit of the Gods,2021,95,"['animation', 'thriller', 'drama', 'sport', 'history']","['LU', 'FR']",7.5,5485.0
tm1038363,America: The Motion Picture,2021,98,"['action', 'animation', 'war', 'comedy', 'fantasy', 'history', 'scifi']",['US'],5.6,6349.0
tm977704,Robin Robin,2021,30,"['animation', 'action', 'family', 'music', 'comedy']",['GB'],7.2,1533.0
tm1180123,The House,2022,31,"['thriller', 'animation', 'comedy', 'drama', 'horror', 'fantasy']",['GB'],6.9,9535.0
tm434625,Wish Dragon,2021,99,"['fantasy', 'animation', 'family', 'comedy', 'romance']","['US', 'CN']",7.2,25743.0
tm999817,Green Snake,2021,131,"['fantasy', 'animation', 'action']",['CN'],6.8,2348.0
tm1131061,Hilda and the Mountain King,2021,85,"['fantasy', 'family', 'animation', 'comedy', 'drama']","['CA', 'GB']",7.7,2408.0
tm1042481,Riverdance: The Animated Adventure,2021,86,"['animation', 'comedy', 'fantasy']",['CA'],5.4,1815.0
tm1198745,Marmaduke,2022,88,"['animation', 'comedy', 'family']","['CA', 'US']",4.8,3394.0
tm319224,The Loud House Movie,2021,83,"['comedy', 'action', 'family', 'animation', 'fantasy', 'drama', 'music', 'thriller']",['US'],6.1,2027.0
tm863919,Extinct,2021,85,"['animation', 'comedy', 'family', 'action']","['CA', 'CN', 'US']",5.4,2590.0
tm834847,Seal Team,2021,101,"['animation', 'comedy']",['ZA'],5.5,1350.0
tm1092995,Shaun the Sheep: The Flight Before Christmas,2021,30,"['animation', 'comedy', 'family']",['GB'],7.3,1491.0
tm880822,Mobile Suit Gundam Hathaway,2021,96,"['scifi', 'animation', 'action', 'drama', 'romance']",['JP'],6.6,1400.0
tm1111717,L.O.L. Surprise: The Movie,2021,47,"['animation', 'family', 'fantasy', 'scifi', 'western', 'action']",['US'],3.8,129.0
tm1108010,Rabbids Invasion - Mission To Mars,2021,70,"['animation', 'comedy']",['FR'],7.8,
tm1096880,Thomas & Friends: All Engines Go - Race for the Sodor Cup,2021,60,"['animation', 'family']",[],3.7,70.0
tm1001267,Secret Magic Control Agency,2021,103,"['comedy', 'family', 'fantasy', 'animation']","['RU', 'US']",6.2,4086.0
tm1065041,The Seven Deadly Sins: Cursed by Light,2021,79,"['animation', 'fantasy', 'action']",['JP'],6.4,970.0
tm963182,Trollhunters: Rise of the Titans,2021,104,"['animation', 'action', 'comedy', 'drama', 'family', 'fantasy']",['US'],6.7,4818.0
tm1080406,"Barbie: Big City, Big Dreams",2021,62,"['animation', 'music', 'family']",['US'],5.7,305.0
tm975741,Octonauts: The Ring of Fire,2021,72,['animation'],"['CN', 'GB']",6.4,137.0
tm1102151,Bright: Samurai Soul,2021,80,"['fantasy', 'thriller', 'animation', 'action']",['JP'],5.5,830.0
tm960430,Child of Kamiari Month,2021,99,"['fantasy', 'animation', 'drama', 'family']",['JP'],5.8,751.0
tm462311,Latte and the Magic Waterstone,2022,82,"['animation', 'comedy', 'family', 'european']","['BE', 'DE']",5.6,955.0
tm1006127,Arlo the Alligator Boy,2021,90,"['animation', 'comedy', 'family']",['US'],6.4,1105.0
tm1119455,Camp Confidential: America's Secret Nazis,2021,34,"['documentation', 'animation', 'history']",['US'],6.3,
tm1000296,New Gods: Nezha Reborn,2021,116,"['animation', 'action', 'fantasy']",['CN'],6.8,3150.0
tm1044137,Headspace Unwind you Mind,2021,15,"['animation', 'documentation']",['US'],7.2,132.0
tm1161223,Cat Burglar,2022,12,"['animation', 'comedy']","['IE', 'GB']",6.9,
tm1107850,Sharkdog’s Fintastic Halloween,2021,24,"['animation', 'fantasy', 'family', 'comedy']",[],6.5,37.0
tm1120636,Johnny Test's Ultimate Meatloaf Quest,2021,20,"['animation', 'family']",['US'],7.1,26.0
tm1160938,Adam by Eve: A Live in Animation,2022,58,"['drama', 'animation', 'music']",['JP'],6.1,378.0
tm1141346,StarBeam: Beaming in the New Year,2021,47,"['animation', 'family', 'scifi']",[],5.5,36.0
tm1066324,Super Monsters: Once Upon a Rhyme,2021,25,"['animation', 'family']",[],5.6,38.0
